2012-09-07T16:53:33.785855
 record time: 24 hours1347062013.89,  0.58
1347062014.92,  0.53
1347062015.94,  0.53
1347062016.97,  0.53
1347062017.99,  0.53
1347062019.02,  0.53
1347062020.04,  0.57
1347062021.07,  0.57
1347062022.09,  0.57
1347062023.12,  0.57
1347062024.16,  0.57
1347062025.19,  0.52
1347062026.21,  0.52
1347062027.24,  0.52
1347062028.26,  0.52
1347062029.31,  0.52
1347062030.34,  0.64
1347062031.36,  0.64
1347062032.39,  0.64
1347062033.41,  0.64
1347062034.43,  0.64
1347062035.45,  0.75
1347062036.48,  0.75
1347062037.5,  0.75
1347062038.53,  0.75
1347062039.55,  0.75
1347062040.57,  0.77
1347062041.6,  0.77
1347062042.62,  0.77
1347062043.65,  0.77
1347062044.67,  0.77
1347062045.69,  0.71
1347062046.71,  0.71
1347062047.74,  0.71
1347062048.77,  0.71
1347062049.79,  0.71
1347062050.81,  0.65
1347062051.83,  0.65
1347062052.86,  0.65
1347062053.88,  0.65
1347062054.91,  0.65
1347062055.93,  0.76
1347062056.96,  0.76
1347062057.98,  0.76
1347062059.01,  0.76
1347062060.03,  0.76
1347062061.06,  0.7
1347062062.08,  0.7
1347062063.11,  0.7
1347062064.13,  0.7
1347062065.16,  0.7
1347062066.18,  0.64
1347062067.2,  0.64
1347062068.23,  0.64
1347062069.25,  0.64
1347062070.28,  0.64
1347062071.3,  0.59
1347062072.33,  0.59
1347062073.35,  0.59
1347062074.37,  0.59
1347062075.4,  0.59
1347062076.42,  0.62
1347062077.44,  0.62
1347062078.47,  0.62
1347062079.49,  0.62
1347062080.51,  0.62
1347062081.54,  0.65
1347062082.57,  0.65
1347062083.62,  0.65
1347062084.64,  0.65
1347062085.66,  0.65
1347062086.68,  0.6
1347062087.7,  0.6
1347062088.73,  0.6
1347062089.75,  0.6
1347062090.77,  0.6
1347062091.79,  0.63
1347062092.82,  0.63
1347062093.84,  0.63
1347062094.86,  0.63
1347062095.89,  0.63
1347062096.91,  0.66
1347062097.93,  0.66
1347062098.95,  0.66
1347062099.98,  0.66
1347062101.01,  0.66
1347062102.02,  0.61
1347062103.05,  0.61
1347062104.07,  0.61
1347062105.1,  0.61
1347062106.12,  0.61
1347062107.15,  0.64
1347062108.17,  0.64
1347062109.2,  0.64
1347062110.22,  0.64
1347062111.25,  0.64
1347062112.27,  1.07
1347062113.3,  1.07
1347062114.32,  1.07
1347062115.35,  1.07
1347062116.37,  1.07
1347062117.4,  1.06
1347062118.42,  1.06
1347062119.45,  1.06
1347062120.47,  1.06
1347062121.49,  1.06
1347062122.52,  0.98
1347062123.54,  0.98
1347062124.56,  0.98
1347062125.58,  0.98
1347062126.61,  0.98
1347062127.64,  0.98
1347062128.66,  0.98
1347062129.69,  0.98
1347062130.71,  0.98
1347062131.73,  0.98
1347062132.76,  0.98
1347062133.78,  0.98
1347062134.81,  0.98
1347062135.83,  0.98
1347062136.86,  0.98
1347062137.88,  0.9
1347062138.9,  0.9
1347062139.92,  0.9
1347062140.95,  0.9
1347062141.97,  0.99
1347062143.0,  0.99
1347062144.02,  0.99
1347062145.05,  0.99
1347062146.07,  0.99
1347062147.1,  0.91
1347062148.12,  0.91
1347062149.14,  0.91
1347062150.17,  0.91
1347062151.19,  0.91
1347062152.22,  0.84
1347062153.24,  0.84
1347062154.26,  0.84
1347062155.29,  0.84
1347062156.31,  0.84
1347062157.34,  0.85
1347062158.36,  0.85
1347062159.38,  0.85
1347062160.4,  0.85
1347062161.43,  0.85
1347062162.52,  0.78
1347062163.54,  0.78
1347062164.56,  0.78
1347062165.58,  0.78
1347062166.61,  0.78
1347062167.64,  0.72
1347062168.66,  0.72
1347062169.69,  0.72
1347062170.71,  0.72
1347062171.73,  0.72
1347062172.75,  0.66
1347062173.78,  0.66
1347062174.81,  0.66
1347062175.83,  0.66
1347062176.86,  0.66
1347062177.89,  0.61
1347062178.91,  0.61
1347062179.93,  0.61
1347062180.96,  0.61
1347062181.98,  0.61
1347062183.01,  0.56
1347062184.03,  0.56
1347062185.05,  0.56
1347062186.08,  0.56
1347062187.1,  0.56
1347062188.13,  0.59
1347062189.15,  0.59
1347062190.18,  0.59
1347062191.2,  0.59
1347062192.23,  0.59
1347062193.25,  0.63
1347062194.28,  0.63
1347062195.3,  0.63
1347062196.33,  0.63
1347062197.35,  0.63
1347062198.37,  0.58
1347062199.4,  0.58
1347062200.42,  0.58
1347062201.45,  0.58
1347062202.48,  0.58
1347062203.5,  0.61
1347062204.52,  0.61
1347062205.54,  0.61
1347062206.56,  0.61
1347062207.59,  0.61
1347062208.61,  0.56
1347062209.64,  0.56
1347062210.66,  0.56
1347062211.69,  0.56
1347062212.71,  0.56
1347062213.74,  0.52
1347062214.76,  0.52
1347062215.78,  0.52
1347062216.8,  0.52
1347062217.83,  0.52
1347062218.85,  0.63
1347062219.87,  0.63
1347062220.9,  0.63
