2012-08-15T00:48:55.323811
1345016935.43,  1.35
1345016936.46,  1.35
1345016937.48,  1.35
1345016938.49,  1.35
1345016939.51,  1.25
1345016940.54,  1.25
1345016941.56,  1.25
1345016942.58,  1.25
1345016943.6,  1.25
1345016944.63,  1.31
1345016945.65,  1.31
1345016946.68,  1.31
1345016947.71,  1.31
1345016948.73,  1.31
1345016949.75,  1.28
1345016950.76,  1.28
1345016951.78,  1.28
1345016952.82,  1.28
1345016953.83,  1.42
1345016954.86,  1.42
1345016955.87,  1.42
1345016956.88,  1.42
1345016957.94,  1.42
1345016958.97,  1.47
1345016959.98,  1.47
1345016961.02,  1.47
1345016962.04,  1.47
1345016963.11,  1.47
1345016964.14,  1.43
1345016965.17,  1.43
1345016966.23,  1.43
1345016967.26,  1.43
1345016968.3,  1.43
1345016969.37,  1.47
1345016970.42,  1.47
1345016971.44,  1.47
1345016972.45,  1.47
1345016973.5,  1.47
1345016974.56,  1.6
1345016975.57,  1.6
1345016976.59,  1.6
1345016977.61,  1.6
1345016978.63,  1.6
1345016979.65,  1.47
1345016980.7,  1.47
1345016981.73,  1.47
1345016982.75,  1.47
1345016983.76,  1.47
1345016984.78,  1.51
1345016985.8,  1.51
1345016986.82,  1.51
1345016987.87,  1.51
1345016988.9,  1.47
1345016989.92,  1.47
1345016990.94,  1.47
1345016991.96,  1.47
1345016992.98,  1.47
1345016994.0,  1.51
1345016995.04,  1.51
1345016996.06,  1.51
1345016997.08,  1.51
1345016998.09,  1.51
1345016999.11,  1.55
1345017000.13,  1.55
1345017001.15,  1.55
1345017002.17,  1.55
1345017003.18,  1.55
1345017004.2,  1.43
1345017005.22,  1.43
1345017006.25,  1.43
1345017007.28,  1.43
1345017008.31,  1.43
1345017009.33,  1.31
1345017010.34,  1.31
1345017011.36,  1.31
1345017012.4,  1.31
1345017013.43,  1.31
1345017014.46,  1.29
1345017015.49,  1.29
1345017016.54,  1.29
1345017017.6,  1.29
1345017018.65,  1.29
1345017019.7,  1.27
1345017020.75,  1.27
1345017021.89,  1.27
1345017022.95,  1.27
1345017024.04,  1.4
1345017025.1,  1.4
1345017026.12,  1.4
1345017027.15,  1.4
1345017028.21,  1.4
1345017029.28,  1.37
1345017030.32,  1.37
1345017031.36,  1.37
1345017032.4,  1.37
1345017033.42,  1.37
1345017034.44,  1.34
1345017035.46,  1.34
1345017036.48,  1.34
1345017037.5,  1.34
1345017038.54,  1.34
1345017039.56,  1.39
1345017040.58,  1.39
1345017041.6,  1.39
1345017042.63,  1.39
1345017043.65,  1.39
1345017044.68,  1.36
1345017045.71,  1.36
1345017046.72,  1.36
1345017047.76,  1.36
1345017048.77,  1.36
1345017049.79,  1.49
1345017050.84,  1.49
1345017051.88,  1.49
1345017053.04,  1.49
1345017054.06,  1.45
1345017055.08,  1.45
1345017056.12,  1.45
1345017057.14,  1.45
1345017058.17,  1.45
1345017059.19,  1.5
1345017060.21,  1.5
1345017061.24,  1.5
1345017062.27,  1.5
1345017063.29,  1.5
1345017064.31,  1.62
1345017065.33,  1.62
1345017066.34,  1.62
1345017067.36,  1.62
1345017068.38,  1.62
1345017069.4,  1.57
1345017070.41,  1.57
1345017071.44,  1.57
1345017072.47,  1.57
1345017073.49,  1.57
1345017074.52,  1.52
1345017075.54,  1.52
1345017076.56,  1.52
1345017077.58,  1.52
1345017078.6,  1.52
1345017079.68,  1.4
1345017080.7,  1.4
1345017081.71,  1.4
1345017082.78,  1.4
1345017083.79,  1.4
1345017084.81,  1.37
1345017085.86,  1.37
1345017086.87,  1.37
1345017087.9,  1.37
1345017088.92,  1.42
1345017089.94,  1.42
1345017090.97,  1.42
1345017091.99,  1.42
1345017093.01,  1.42
1345017094.03,  1.39
1345017095.05,  1.39
1345017096.07,  1.39
1345017097.1,  1.39
1345017098.13,  1.39
1345017099.15,  1.35
1345017100.16,  1.35
1345017101.18,  1.35
1345017102.2,  1.35
1345017103.22,  1.35
1345017104.24,  1.33
1345017105.27,  1.33
1345017106.29,  1.33
1345017107.32,  1.33
1345017108.37,  1.33
1345017109.39,  1.46
1345017110.41,  1.46
1345017111.47,  1.46
1345017112.5,  1.46
1345017113.52,  1.46
1345017114.54,  1.58
1345017115.56,  1.58
1345017116.57,  1.58
1345017117.59,  1.58
1345017118.61,  1.58
1345017119.63,  1.46
1345017120.66,  1.46
1345017121.68,  1.46
1345017122.71,  1.46
1345017123.72,  1.46
1345017124.74,  1.42
1345017125.77,  1.42
1345017126.78,  1.42
1345017127.8,  1.42
1345017128.82,  1.42
1345017129.84,  1.39
1345017130.86,  1.39
1345017131.88,  1.39
1345017132.9,  1.39
1345017133.91,  1.39
1345017134.93,  1.36
1345017135.96,  1.36
1345017137.0,  1.36
1345017138.03,  1.36
1345017139.05,  1.41
1345017140.07,  1.41
1345017141.09,  1.41
1345017142.12,  1.41
1345017143.15,  1.41
1345017144.18,  1.29
1345017145.19,  1.29
1345017146.21,  1.29
1345017147.22,  1.29
1345017148.24,  1.29
1345017149.26,  1.27
1345017150.28,  1.27
1345017151.3,  1.27
1345017152.31,  1.27
1345017153.33,  1.27
1345017154.35,  1.25
1345017155.37,  1.25
1345017156.4,  1.25
1345017157.42,  1.25
1345017158.44,  1.25
1345017159.46,  1.23
1345017160.47,  1.23
1345017161.49,  1.23
1345017162.5,  1.23
1345017163.52,  1.23
1345017164.54,  1.29
1345017165.56,  1.29
1345017166.58,  1.29
1345017167.6,  1.29
1345017168.62,  1.29
1345017169.63,  1.19
1345017170.65,  1.19
1345017171.67,  1.19
1345017172.68,  1.19
1345017173.7,  1.19
1345017174.72,  1.25
1345017175.73,  1.25
1345017176.75,  1.25
1345017177.77,  1.25
1345017178.79,  1.25
1345017179.82,  1.23
1345017180.83,  1.23
1345017181.86,  1.23
1345017182.87,  1.23
1345017183.89,  1.23
1345017184.91,  1.29
1345017185.92,  1.29
1345017186.94,  1.29
1345017187.96,  1.29
1345017188.98,  1.29
1345017190.0,  1.35
1345017191.01,  1.35
1345017192.03,  1.35
1345017193.05,  1.35
1345017194.07,  1.24
1345017195.09,  1.24
1345017196.11,  1.24
1345017197.13,  1.24
1345017198.15,  1.24
1345017199.18,  1.22
1345017200.19,  1.22
1345017201.22,  1.22
1345017202.25,  1.22
1345017203.3,  1.22
1345017204.34,  1.29
1345017205.37,  1.29
1345017206.39,  1.29
1345017207.42,  1.29
1345017208.46,  1.29
1345017209.5,  1.26
1345017210.52,  1.26
1345017211.55,  1.26
1345017212.62,  1.26
1345017213.65,  1.26
1345017214.67,  1.4
1345017215.69,  1.4
1345017216.74,  1.4
1345017217.76,  1.4
1345017218.78,  1.4
1345017219.8,  1.37
1345017220.83,  1.37
1345017221.85,  1.37
1345017222.86,  1.37
1345017223.88,  1.37
1345017224.9,  1.42
1345017225.92,  1.42
1345017226.94,  1.42
1345017227.96,  1.42
1345017228.98,  1.42
1345017229.99,  1.39
1345017231.01,  1.39
1345017232.03,  1.39
1345017233.05,  1.39
1345017234.07,  1.35
1345017235.08,  1.35
1345017236.1,  1.35
1345017237.12,  1.35
1345017238.14,  1.35
1345017239.17,  1.41
1345017240.19,  1.41
1345017241.21,  1.41
1345017242.23,  1.41
1345017243.25,  1.41
1345017244.27,  1.29
1345017245.28,  1.29
1345017246.3,  1.29
1345017247.32,  1.29
1345017248.34,  1.29
1345017249.36,  1.27
1345017250.38,  1.27
1345017251.4,  1.27
1345017252.43,  1.27
1345017253.45,  1.27
1345017254.46,  1.17
1345017255.48,  1.17
1345017256.5,  1.17
1345017257.52,  1.17
1345017258.53,  1.17
1345017259.55,  1.16
1345017260.56,  1.16
1345017261.58,  1.16
1345017262.6,  1.16
1345017263.62,  1.16
1345017264.63,  1.14
1345017265.65,  1.14
1345017266.66,  1.14
1345017267.69,  1.14
1345017268.7,  1.14
1345017269.72,  1.05
1345017270.74,  1.05
1345017271.76,  1.05
1345017272.77,  1.05
1345017273.79,  1.05
1345017274.81,  1.05
1345017275.83,  1.05
1345017276.85,  1.05
1345017277.88,  1.05
1345017278.9,  1.05
1345017279.92,  1.12
1345017280.96,  1.12
1345017282.0,  1.12
1345017283.02,  1.12
1345017284.03,  1.12
1345017285.06,  1.11
1345017286.08,  1.11
1345017287.11,  1.11
1345017288.12,  1.11
1345017289.14,  1.35
1345017290.16,  1.35
1345017291.18,  1.35
1345017292.2,  1.35
1345017293.21,  1.35
1345017294.23,  1.4
1345017295.24,  1.4
1345017296.27,  1.4
1345017297.31,  1.4
1345017298.34,  1.4
1345017299.77,  1.37
1345017300.79,  1.37
1345017301.81,  1.37
1345017302.83,  1.37
1345017303.85,  1.37
1345017304.87,  1.58
1345017305.96,  1.58
1345017306.98,  1.58
1345017308.0,  1.58
1345017309.01,  1.58
1345017310.03,  1.45
1345017311.05,  1.45
1345017312.07,  1.45
1345017313.09,  1.45
1345017314.11,  1.49
1345017315.13,  1.49
1345017316.15,  1.49
1345017317.18,  1.49
1345017318.2,  1.49
1345017319.22,  1.53
1345017320.24,  1.53
1345017321.26,  1.53
1345017322.28,  1.53
1345017323.29,  1.53
1345017324.31,  1.49
1345017325.33,  1.49
1345017326.34,  1.49
1345017327.36,  1.49
1345017328.38,  1.49
1345017329.4,  1.37
1345017330.41,  1.37
1345017331.43,  1.37
1345017332.45,  1.37
1345017333.47,  1.37
1345017334.5,  1.26
1345017335.52,  1.26
